segment,dateApp,dateDepart,dateReturn,ZipCode,Country,tripCost,travelersCount,nightsCount
Standard,2024-08-24,2024-09-04,2024-09-11,14375,US,469.88,1,7
Economy,2023-12-08,2024-01-03,2024-01-08,08403,US,407.31,2,5
Economy,2023-10-31,2023-11-13,2023-11-18,14547,,586.21,4,5
Economy,2022-07-08,2022-07-17,2022-07-19,02495,US,249.77,2,2
Standard,2023-06-12,2023-06-22,2023-06-29,81400,US,870.57,4,7
Economy,2024-11-01,2024-11-11,2024-11-15,45689,Mexico,217.58,1,4
Standard,2024-04-01,2024-04-11,2024-04-13,61591,US,231.22,3,2
Economy,2022-11-29,2022-12-14,2022-12-21,79678,US,918.79,2,7
Premium,2022-06-12,2022-07-06,2022-07-10,46850,US,492.33,1,4
Economy,2022-09-28,2022-10-15,2022-10-19,34859,US,512.49,1,4
Premium,2023-01-25,2023-02-03,2023-02-09,08680,US,455.79,2,6
Standard,2023-10-04,2023-10-14,2023-10-17,64343,US,335.08,1,3
Standard,2024-02-17,2024-03-02,2024-03-04,21230,US,260.30,5,2
Economy,2023-06-19,2023-07-02,2023-07-04,88331,US,219.44,2,2
Economy,2022-12-08,2022-12-24,2022-12-27,63022,US,238.12,1,3
Economy,2024-12-05,2024-12-17,2024-12-22,52668,US,562.43,1,5
Premium,2024-08-12,2024-08-29,2024-09-01,53825,US,297.56,1,3
Standard,2023-12-28,2024-01-06,2024-01-10,97651,US,586.85,3,4
Standard,2022-09-10,2022-09-28,2022-09-29,20189,,122.60,1,1
Premium,2024-06-26,2024-07-11,2024-07-23,59234,UK,1178.96,1,12
Standard,2023-12-26,2024-01-09,2024-01-10,08541,US,108.27,1,1
Economy,2023-02-12,2023-02-24,2023-02-28,17184,US,495.92,1,4
Premium,2022-01-21,2022-02-04,2022-02-11,84263,US,831.86,5,7
Standard,2023-06-20,2023-07-02,2023-07-05,40708,US,326.22,2,3
Economy,2022-11-27,2022-12-18,2022-12-24,77438,,716.49,1,6
Economy,2024-06-19,2024-07-05,2024-07-07,81088,US,307.85,3,2
Economy,2023-05-02,2023-05-14,2023-05-23,71192,,815.96,1,9
Standard,2022-04-04,2022-04-16,2022-04-17,50065,US,122.33,4,1
Standard,2023-06-16,2023-06-26,2023-06-28,60860,US,184.45,1,2
Economy,2023-08-15,2023-08-25,2023-08-29,50730,US,399.65,1,4
Standard,2024-04-16,2024-04-27,2024-04-30,93461,US,364.40,1,3
Economy,2024-07-28,2024-08-14,2024-08-20,10990,US,677.04,1,6
Standard,2024-07-05,2024-07-17,2024-07-20,21568,Australia,328.36,1,3
Standard,2023-06-16,2023-07-02,2023-07-03,98624,US,88.08,2,1
Economy,2024-06-17,2024-07-01,2024-07-04,17252,US,368.58,1,3
Standard,2023-04-06,2023-04-16,2023-04-18,90583,US,139.38,1,2
Economy,2024-12-22,2025-01-07,2025-01-08,61829,US,132.50,1,1
Premium,2024-07-07,2024-07-21,2024-07-28,20476,US,961.73,2,7
Standard,2023-02-16,2023-03-08,2023-03-14,50395,US,635.99,2,6
Economy,2022-05-24,2022-06-04,2022-06-06,55476,US,179.12,1,2
Premium,2022-08-05,2022-08-17,2022-08-21,97425,,520.88,2,4
Economy,2024-02-27,2024-03-13,2024-03-16,68653,US,301.70,1,3
Economy,2022-11-29,2022-12-25,2023-01-01,70935,US,651.43,4,7
Standard,2022-05-26,2022-06-03,2022-06-08,25527,US,398.88,1,5
Standard,2023-02-08,2023-02-17,2023-02-18,89917,US,138.77,3,1
Premium,2024-08-23,2024-09-15,2024-09-20,43327,US,562.08,1,5
Economy,2023-08-26,2023-09-07,2023-09-13,81184,Germany,488.95,2,6
Standard,2024-12-11,2024-12-23,2024-12-27,49296,US,284.66,1,4
Economy,2022-09-14,2022-09-24,2022-10-01,96102,US,578.16,2,7
Premium,2022-10-01,2022-10-14,2022-10-18,63445,Mexico,400.28,1,4
Economy,2023-06-21,2023-07-06,2023-07-11,38496,US,504.92,1,5
Premium,2023-09-06,2023-09-22,2023-09-27,15132,US,548.58,1,5
Premium,2024-02-29,2024-03-11,2024-03-15,06927,US,471.87,2,4
Premium,2024-02-19,2024-03-02,2024-03-07,40377,Canada,322.38,2,5
Economy,2023-08-26,2023-09-03,2023-09-12,90286,Italy,830.77,2,9
Standard,2023-09-04,2023-09-21,2023-09-26,47694,US,584.97,5,5
Premium,2023-06-17,2023-07-05,2023-07-08,92528,US,274.23,1,3
Economy,2024-06-30,2024-07-15,2024-07-18,99940,,358.71,1,3
Economy,2024-11-10,2024-11-18,2024-11-20,11974,US,149.50,2,2
Economy,2022-06-18,2022-06-30,2022-07-06,91058,France,848.15,1,6
Economy,2023-12-12,2023-12-27,2024-01-02,64918,US,512.18,2,6
Standard,2022-08-14,2022-08-29,2022-08-31,70936,US,220.80,1,2
Standard,2024-08-11,2024-08-22,2024-08-24,46625,US,132.62,1,2
Standard,2023-07-19,2023-07-31,2023-08-03,56974,US,350.62,1,3
Premium,2022-08-25,2022-09-04,2022-09-06,36158,US,239.11,1,2
Economy,2022-06-30,2022-07-17,2022-07-20,09699,Brazil,340.43,1,3
Economy,2022-08-08,2022-08-24,2022-08-27,21444,US,359.66,1,3
Premium,2024-04-30,2024-05-14,2024-05-18,07498,Australia,414.43,1,4
Economy,2024-05-31,2024-06-21,2024-06-26,96225,US,295.80,1,5
Premium,2022-04-09,2022-04-19,2022-04-24,98966,US,480.11,1,5
Economy,2024-09-02,2024-09-10,2024-09-15,21204,US,721.74,4,5
Standard,2024-06-22,2024-07-05,2024-07-07,47054,Australia,236.00,2,2
Standard,2024-12-19,2024-12-30,2025-01-01,76632,US,261.10,4,2
Economy,2024-06-22,2024-07-03,2024-07-05,57946,US,147.28,1,2
Economy,2022-12-17,2022-12-28,2022-12-30,17610,US,131.50,2,2
Standard,2023-02-04,2023-02-15,2023-02-19,99396,Mexico,262.33,1,4
Premium,2022-09-19,2022-10-01,2022-10-06,27731,US,391.45,2,5
Standard,2024-07-25,2024-08-13,2024-08-21,96535,Canada,811.28,1,8
Premium,2022-05-04,2022-05-15,2022-05-25,54995,US,1082.63,3,10
Economy,2022-08-26,2022-09-11,2022-09-13,18806,US,142.78,5,2
Economy,2024-09-04,2024-09-21,2024-09-25,46695,US,315.64,3,4
Standard,2022-12-19,2022-12-31,2023-01-01,41229,Canada,81.20,2,1
Premium,2024-02-14,2024-02-24,2024-03-01,56282,US,705.20,1,6
Economy,2022-11-23,2022-12-09,2022-12-12,73076,US,163.38,1,3
Standard,2022-03-10,2022-03-24,2022-03-26,62473,US,161.88,3,2
Economy,2024-01-15,2024-01-28,2024-01-30,17476,US,169.66,3,2
Premium,2022-02-15,2022-02-22,2022-02-25,21084,US,236.63,1,3
Economy,2023-08-09,2023-08-25,2023-08-30,86708,Mexico,638.44,1,5
Premium,2022-09-01,2022-09-09,2022-09-13,59719,Brazil,446.54,1,4
Standard,2024-05-04,2024-05-24,2024-05-31,05131,US,868.08,2,7
Standard,2023-07-16,2023-07-26,2023-07-31,25318,,231.57,1,5
Premium,2023-08-18,2023-08-28,2023-09-02,28857,US,663.11,4,5
Economy,2023-07-06,2023-07-19,2023-07-24,62085,France,375.74,1,5
Standard,2023-07-08,2023-07-24,2023-07-30,71007,US,492.25,2,6
Standard,2023-09-26,2023-10-13,2023-10-15,94973,US,199.72,1,2
Economy,2024-12-07,2024-12-21,2024-12-28,82105,US,831.41,4,7
Standard,2023-01-21,2023-02-11,2023-02-13,26267,,112.84,1,2
Premium,2023-08-09,2023-08-22,2023-08-26,14895,Canada,462.51,1,4
Economy,2023-02-19,2023-03-13,2023-03-18,16461,US,528.74,3,5
Standard,2023-03-07,2023-03-24,2023-03-29,18014,US,326.31,1,5
Economy,2024-06-02,2024-06-11,2024-06-17,90131,US,594.95,3,6
Standard,2024-06-22,2024-07-06,2024-07-10,45270,US,548.15,2,4
Standard,2024-08-12,2024-08-22,2024-08-26,96985,US,411.88,2,4
Economy,2022-03-24,2022-04-09,2022-04-13,41932,,397.74,3,4
Economy,2024-12-29,2025-01-13,2025-01-19,84009,US,676.58,1,6
Standard,2022-06-27,2022-07-08,2022-07-16,59283,US,981.24,1,8
Standard,2024-10-03,2024-10-15,2024-10-16,80143,,118.71,1,1
Economy,2023-02-12,2023-02-22,2023-02-27,62675,US,442.64,1,5
Economy,2024-12-05,2024-12-25,2024-12-30,95183,US,450.04,1,5
Standard,2024-07-24,2024-08-08,2024-08-13,19202,US,602.45,1,5
Standard,2023-03-19,2023-04-06,2023-04-10,24888,France,509.25,1,4
Standard,2022-06-16,2022-06-29,2022-07-01,31529,Brazil,175.63,1,2
Economy,2022-05-02,2022-05-11,2022-05-19,66698,UK,717.14,5,8
Economy,2024-09-24,2024-10-02,2024-10-06,67212,US,161.40,2,4
Standard,2022-10-22,2022-11-02,2022-11-05,86527,US,312.59,1,3
Economy,2023-08-10,2023-08-24,2023-08-27,56595,US,275.35,1,3
Economy,2024-10-15,2024-10-29,2024-11-03,07211,US,193.28,3,5
Premium,2022-04-04,2022-04-15,2022-04-18,51082,,391.74,2,3
Standard,2023-02-06,2023-02-13,2023-02-19,16309,US,354.81,1,6
Standard,2022-10-22,2022-11-05,2022-11-07,23991,US,110.40,3,2
Standard,2022-07-26,2022-08-12,2022-08-15,74485,Germany,324.80,2,3
Standard,2022-08-27,2022-09-08,2022-09-13,11961,US,575.92,1,5
Standard,2022-06-19,2022-07-02,2022-07-05,00190,Japan,318.04,2,3
Standard,2023-09-08,2023-09-17,2023-09-21,23770,Japan,313.70,1,4
Economy,2022-04-07,2022-04-17,2022-04-22,06360,US,779.01,2,5
Economy,2022-07-01,2022-07-16,2022-07-20,37248,US,485.69,1,4
Standard,2022-08-19,2022-09-01,2022-09-06,48029,US,370.73,1,5
Economy,2023-01-20,2023-01-27,2023-01-30,68375,US,370.20,1,3
Economy,2023-05-05,2023-05-16,2023-05-19,70013,Italy,340.56,1,3
Standard,2022-05-24,2022-06-15,2022-06-19,32967,US,488.51,1,4
Economy,2024-01-03,2024-01-16,2024-01-19,45524,US,491.28,3,3
Standard,2023-07-21,2023-08-01,2023-08-02,23955,US,79.60,2,1
Premium,2023-08-12,2023-08-24,2023-08-28,79593,US,328.52,2,4
Standard,2023-06-04,2023-06-18,2023-06-23,13396,Spain,505.26,3,5
Economy,2024-08-12,2024-08-26,2024-08-30,29998,US,270.33,3,4
Premium,2022-01-08,2022-01-31,2022-02-03,67590,Japan,317.68,2,3
Economy,2023-07-05,2023-07-19,2023-07-26,90827,US,870.37,1,7
Economy,2024-01-30,2024-02-21,2024-02-24,06149,US,220.52,3,3
Economy,2024-06-07,2024-06-20,2024-06-24,35834,US,251.14,2,4
Standard,2023-11-04,2023-11-11,2023-11-15,33067,US,579.14,4,4
Standard,2024-12-30,2025-01-12,2025-01-18,50555,US,745.82,1,6
Standard,2022-03-07,2022-03-25,2022-03-27,56220,US,179.37,2,2
Premium,2023-04-12,2023-04-26,2023-04-29,88619,US,470.76,1,3
Economy,2024-09-19,2024-10-01,2024-10-13,01016,US,828.98,1,12
Standard,2023-03-26,2023-04-14,2023-04-17,63199,UK,360.71,1,3
Economy,2022-12-05,2022-12-20,2022-12-24,79429,US,296.01,3,4
Economy,2022-09-24,2022-10-09,2022-10-12,16973,US,174.01,2,3
Economy,2022-07-12,2022-07-27,2022-07-31,16015,US,436.75,3,4
Standard,2023-09-24,2023-10-09,2023-10-11,34139,US,258.19,2,2
Standard,2024-02-17,2024-03-04,2024-03-08,72439,Japan,423.66,3,4
Standard,2023-08-08,2023-08-13,2023-08-19,71695,US,774.90,3,6
Economy,2022-09-20,2022-10-01,2022-10-03,39937,US,249.00,3,2
Premium,2024-05-08,2024-05-23,2024-05-29,71304,US,649.67,2,6
Standard,2023-08-15,2023-08-31,2023-09-07,90539,US,449.01,1,7
Standard,2024-07-27,2024-08-04,2024-08-08,44853,US,277.45,1,4
Economy,2022-12-05,2022-12-17,2022-12-25,36422,UK,996.04,1,8
Premium,2023-08-13,2023-08-25,2023-08-28,79139,US,325.07,2,3
Standard,2022-12-15,2022-12-31,2023-01-02,02482,Mexico,117.38,1,2
Premium,2024-08-11,2024-08-29,2024-09-02,76842,Brazil,447.64,2,4
Economy,2024-07-11,2024-07-26,2024-08-02,06841,US,907.26,1,7
Economy,2023-08-22,2023-08-31,2023-09-04,63722,US,308.27,1,4
Standard,2022-04-13,2022-04-28,2022-04-30,97768,US,214.28,2,2
Economy,2023-06-04,2023-06-24,2023-06-25,42184,,138.00,2,1
Economy,2023-08-19,2023-09-06,2023-09-09,27345,US,189.81,2,3
Economy,2023-12-02,2023-12-16,2023-12-21,40518,US,491.23,2,5
Economy,2022-09-20,2022-10-04,2022-10-06,06579,US,255.07,1,2
Economy,2024-02-03,2024-02-24,2024-02-27,87333,US,138.66,1,3
Standard,2023-08-01,2023-08-17,2023-08-24,17279,US,879.64,2,7
Standard,2023-12-07,2023-12-22,2023-12-26,12900,US,236.21,1,4
Premium,2024-12-12,2024-12-25,2024-12-27,61317,US,297.50,1,2
Economy,2023-11-29,2023-12-10,2023-12-17,12417,US,457.40,1,7
Economy,2023-04-04,2023-04-16,2023-04-17,98403,US,128.75,1,1
Standard,2024-06-17,2024-06-28,2024-07-04,40624,,531.32,1,6
Economy,2022-12-27,2023-01-04,2023-01-08,93172,,386.44,1,4
Standard,2022-05-06,2022-05-19,2022-05-20,85747,Spain,109.83,1,1
Economy,2024-08-20,2024-09-05,2024-09-06,01258,US,120.45,1,1
Standard,2023-09-30,2023-10-09,2023-10-11,94661,US,205.73,1,2
Premium,2022-01-22,2022-02-03,2022-02-07,50224,US,347.65,1,4
Standard,2022-12-06,2022-12-19,2022-12-20,03534,US,104.93,4,1
Premium,2023-07-08,2023-07-20,2023-07-25,55498,US,327.94,3,5
Economy,2023-09-24,2023-10-09,2023-10-13,74747,US,224.99,1,4
Economy,2022-01-13,2022-01-25,2022-01-30,45584,US,466.49,1,5
Economy,2024-03-15,2024-04-02,2024-04-06,95218,US,435.84,1,4
Standard,2022-06-21,2022-06-28,2022-07-03,44393,,333.36,1,5
Standard,2023-02-10,2023-03-02,2023-03-03,25843,UK,77.14,3,1
Standard,2022-07-15,2022-08-06,2022-08-07,76828,US,95.64,2,1
Economy,2022-01-09,2022-01-26,2022-01-27,39960,US,98.42,3,1
Standard,2022-07-29,2022-08-11,2022-08-18,66034,US,774.98,1,7
Economy,2023-03-14,2023-04-02,2023-04-05,22412,France,397.04,1,3
Economy,2024-01-17,2024-01-29,2024-02-02,45149,US,429.81,1,4
Standard,2022-11-03,2022-11-14,2022-11-15,32936,US,70.23,1,1
Economy,2023-12-05,2023-12-20,2023-12-21,88901,US,157.62,1,1
Standard,2024-12-29,2025-01-14,2025-01-16,07759,US,178.85,2,2
Standard,2023-06-20,2023-07-09,2023-07-17,90044,US,600.57,1,8
Economy,2023-02-26,2023-03-11,2023-03-15,15246,US,486.99,1,4
Standard,2023-02-20,2023-03-06,2023-03-10,78908,US,559.10,1,4
Premium,2024-07-11,2024-07-26,2024-07-31,75153,Japan,524.25,1,5
Economy,2022-06-04,2022-06-18,2022-06-24,03163,US,629.59,1,6
Economy,2022-06-17,2022-06-24,2022-06-26,10321,US,129.40,1,2
Economy,2024-12-21,2024-12-31,2025-01-01,91309,US,68.83,1,1
Standard,2024-09-14,2024-09-27,2024-09-29,85267,US,157.86,1,2
Economy,2024-01-10,2024-01-19,2024-01-23,67635,US,386.92,1,4
Economy,2022-01-24,2022-02-04,2022-02-09,38125,US,620.06,1,5
Economy,2024-01-27,2024-02-07,2024-02-09,58287,US,200.28,1,2
Economy,2024-01-13,2024-01-23,2024-01-26,85290,US,342.20,4,3
Standard,2023-09-29,2023-10-09,2023-10-12,17533,US,143.89,1,3
Standard,2024-07-03,2024-07-18,2024-07-21,53641,US,212.91,2,3
Economy,2024-04-07,2024-04-20,2024-04-23,84149,US,309.89,1,3
Standard,2023-06-09,2023-06-23,2023-06-27,60195,Germany,340.58,2,4
Economy,2022-01-27,2022-02-05,2022-02-08,26434,US,326.25,1,3
Economy,2024-12-20,2025-01-05,2025-01-09,51732,US,349.51,1,4
Economy,2023-03-22,2023-03-31,2023-04-03,97885,US,276.73,2,3
Premium,2023-06-01,2023-06-17,2023-06-22,23827,,792.13,1,5
Standard,2024-02-10,2024-02-24,2024-03-03,03995,US,815.32,3,8
Economy,2024-10-09,2024-10-26,2024-10-31,45006,,458.25,1,5
Economy,2024-09-11,2024-09-21,2024-09-25,92686,US,330.32,1,4
Economy,2023-08-16,2023-08-27,2023-08-30,73452,US,244.19,4,3
Economy,2024-04-20,2024-04-30,2024-05-02,04462,US,286.09,2,2
Economy,2024-10-30,2024-11-12,2024-11-15,08765,US,404.38,1,3
Economy,2023-12-15,2023-12-28,2023-12-31,40641,Mexico,252.47,2,3
Premium,2023-08-03,2023-08-13,2023-08-17,25017,US,536.27,2,4
Economy,2022-12-25,2023-01-13,2023-01-15,68530,US,305.16,1,2
Economy,2024-08-19,2024-09-03,2024-09-05,05990,UK,213.85,1,2
Economy,2024-09-28,2024-10-17,2024-10-18,30909,US,126.22,1,1
Economy,2022-11-21,2022-12-03,2022-12-05,74554,US,213.46,3,2
Economy,2022-01-06,2022-01-20,2022-01-25,81023,US,524.34,1,5
Standard,2024-07-20,2024-08-03,2024-08-04,12995,,114.15,1,1
Economy,2024-08-20,2024-09-03,2024-09-07,54894,US,660.00,1,4
Premium,2022-05-16,2022-05-30,2022-06-02,58843,,441.20,2,3
Economy,2022-01-16,2022-02-03,2022-02-06,18387,Australia,428.73,4,3
Standard,2023-01-18,2023-01-27,2023-01-30,64956,US,260.45,2,3
Premium,2022-10-22,2022-11-07,2022-11-11,69319,US,245.02,1,4
Economy,2022-08-16,2022-08-29,2022-08-31,52650,US,209.36,2,2
Standard,2023-10-26,2023-11-10,2023-11-14,74558,US,311.10,2,4
Economy,2024-06-02,2024-06-19,2024-06-24,04271,US,456.56,1,5
Standard,2023-09-19,2023-10-06,2023-10-08,68905,US,221.37,2,2
Standard,2024-12-12,2024-12-20,2024-12-25,97637,UK,430.40,1,5
Economy,2023-04-17,2023-04-28,2023-05-04,95200,,564.29,3,6
Standard,2022-10-09,2022-10-31,2022-11-02,91027,US,166.50,1,2
Economy,2023-06-05,2023-06-18,2023-06-23,12898,US,320.84,1,5
Standard,2024-01-21,2024-02-02,2024-02-03,23684,US,106.51,1,1
Premium,2024-07-11,2024-07-24,2024-07-27,73767,,253.60,1,3
Economy,2023-08-13,2023-08-23,2023-08-25,23311,US,126.29,1,2
Standard,2022-10-19,2022-10-27,2022-11-01,59011,US,426.35,1,5
Standard,2022-10-19,2022-10-31,2022-11-03,18230,US,270.32,3,3
Economy,2023-12-13,2023-12-28,2024-01-01,36336,US,349.32,3,4
Economy,2023-05-20,2023-05-31,2023-06-05,03539,US,562.21,3,5
Standard,2024-10-02,2024-10-18,2024-10-24,89836,US,580.32,5,6
Economy,2022-12-12,2022-12-26,2023-01-03,26455,US,596.20,2,8
Standard,2023-11-06,2023-11-17,2023-11-20,89339,Japan,229.81,2,3
Economy,2022-07-15,2022-08-02,2022-08-06,50141,US,346.15,4,4
Economy,2022-04-25,2022-05-05,2022-05-11,31223,US,821.56,1,6
Economy,2023-01-09,2023-01-22,2023-01-24,43966,US,163.41,2,2
Economy,2024-10-19,2024-11-11,2024-11-18,09251,US,933.99,5,7
Premium,2024-03-31,2024-04-14,2024-04-17,88534,US,325.17,1,3
Economy,2022-03-20,2022-04-03,2022-04-09,05171,US,422.66,2,6
Economy,2024-09-04,2024-09-17,2024-09-19,18180,,115.88,1,2
Economy,2023-08-19,2023-08-30,2023-09-01,72009,US,121.54,1,2
Premium,2023-08-22,2023-08-30,2023-09-06,02126,US,1142.22,1,7
Premium,2023-09-10,2023-09-26,2023-09-29,65326,US,144.45,1,3
Standard,2024-08-07,2024-08-24,2024-08-30,53841,US,590.06,1,6
Premium,2022-01-21,2022-02-04,2022-02-08,88844,US,362.57,3,4
Economy,2022-01-14,2022-01-31,2022-02-04,73093,US,449.82,2,4
Standard,2022-07-31,2022-08-12,2022-08-16,32064,Mexico,227.44,1,4
Economy,2022-11-18,2022-12-01,2022-12-03,60732,,224.73,1,2
Economy,2022-07-14,2022-07-26,2022-07-31,42728,US,394.20,1,5
Economy,2023-10-09,2023-10-22,2023-10-25,26700,US,444.42,1,3
Premium,2023-11-23,2023-12-08,2023-12-11,90961,Australia,213.88,1,3
Standard,2023-08-23,2023-09-05,2023-09-11,65817,US,515.86,3,6
Premium,2024-05-31,2024-06-10,2024-06-13,05196,US,314.54,1,3
Economy,2022-06-12,2022-07-07,2022-07-15,75221,US,759.97,2,8
Standard,2022-02-28,2022-03-14,2022-03-17,86650,US,297.69,1,3
Standard,2023-02-18,2023-02-25,2023-02-28,60204,Mexico,300.07,4,3
Economy,2023-10-07,2023-10-24,2023-10-28,80136,US,523.33,4,4
Premium,2022-11-30,2022-12-11,2022-12-14,39915,,355.80,5,3
Standard,2023-06-10,2023-06-19,2023-06-25,89189,,480.59,3,6
Economy,2022-04-29,2022-05-17,2022-05-20,15943,US,260.03,1,3
Standard,2024-11-22,2024-12-08,2024-12-15,76444,US,601.97,1,7
Economy,2023-04-10,2023-04-18,2023-04-22,46094,US,228.72,2,4
Standard,2024-12-17,2024-12-29,2025-01-02,93578,US,465.26,2,4
Economy,2022-12-24,2023-01-02,2023-01-06,81535,US,337.18,5,4
Economy,2022-07-21,2022-08-04,2022-08-06,62350,US,279.22,3,2
Economy,2022-11-26,2022-12-13,2022-12-16,47942,US,233.54,2,3
Standard,2024-07-25,2024-08-08,2024-08-14,69878,US,472.39,1,6
Economy,2023-08-19,2023-09-01,2023-09-07,80376,US,740.90,3,6
Economy,2022-06-30,2022-07-15,2022-07-18,74783,US,284.07,1,3
Premium,2024-10-30,2024-11-16,2024-11-20,89875,US,414.14,1,4
Economy,2022-01-07,2022-01-17,2022-01-23,40811,US,578.09,1,6
Economy,2024-04-26,2024-05-09,2024-05-13,37382,US,539.79,1,4
Premium,2024-11-29,2024-12-15,2024-12-18,08787,US,324.39,5,3
Economy,2022-12-06,2022-12-15,2022-12-21,09859,US,787.60,2,6
Standard,2022-02-16,2022-03-03,2022-03-07,49864,US,470.81,1,4
Economy,2022-01-25,2022-02-14,2022-02-17,60628,US,270.02,1,3
Economy,2024-06-13,2024-06-24,2024-06-27,88967,US,358.31,4,3
Economy,2024-04-14,2024-04-23,2024-04-25,83787,US,236.14,2,2
Economy,2022-12-04,2022-12-20,2022-12-26,64406,US,818.04,2,6
Premium,2024-06-18,2024-07-01,2024-07-07,00593,US,758.56,3,6
Economy,2024-09-23,2024-10-06,2024-10-13,75847,US,623.55,1,7
Standard,2022-07-10,2022-07-24,2022-07-26,23102,Mexico,170.91,2,2
Economy,2024-10-10,2024-10-23,2024-10-29,06098,US,286.08,5,6
Premium,2024-08-11,2024-08-22,2024-08-30,66545,US,675.44,1,8
Economy,2022-01-03,2022-01-14,2022-01-16,88987,Japan,175.61,1,2
Economy,2024-09-22,2024-10-02,2024-10-07,89239,US,505.63,1,5
Economy,2022-07-25,2022-08-04,2022-08-10,01054,Germany,553.60,1,6
Standard,2023-07-01,2023-07-13,2023-07-18,61105,US,395.54,2,5
Economy,2024-06-19,2024-06-26,2024-07-01,88346,US,398.13,1,5
Standard,2022-07-02,2022-07-21,2022-07-26,71910,US,475.49,4,5
Economy,2022-11-05,2022-11-21,2022-11-28,36968,US,473.28,1,7
Economy,2023-12-11,2023-12-27,2024-01-01,18449,US,644.60,2,5
Economy,2024-06-07,2024-06-16,2024-06-18,41342,US,180.54,1,2
Premium,2024-07-17,2024-07-29,2024-08-02,66870,US,231.23,1,4
Economy,2023-07-08,2023-07-29,2023-08-02,66285,US,410.70,1,4
Standard,2022-03-30,2022-04-09,2022-04-11,30333,US,261.42,3,2
Economy,2022-10-14,2022-10-31,2022-11-11,11922,US,996.70,2,11
Economy,2024-03-11,2024-03-25,2024-03-29,95648,US,437.27,2,4
Economy,2024-03-11,2024-03-26,2024-03-30,69673,US,260.37,1,4
Economy,2024-02-22,2024-03-09,2024-03-15,09154,US,723.32,4,6
Economy,2023-10-31,2023-11-19,2023-11-22,07073,US,191.28,2,3
Economy,2023-08-04,2023-08-18,2023-08-19,47374,US,75.47,1,1
Economy,2022-08-12,2022-08-23,2022-08-29,98644,US,600.87,1,6
Economy,2024-02-11,2024-03-01,2024-03-07,23844,US,605.78,2,6
Economy,2023-12-06,2023-12-16,2023-12-18,35672,US,181.77,1,2
Economy,2024-04-13,2024-04-24,2024-04-27,86655,US,429.32,2,3
Premium,2023-07-13,2023-07-29,2023-08-02,50549,US,344.71,1,4
Economy,2024-10-04,2024-10-17,2024-10-20,07005,US,427.85,1,3
Economy,2022-10-29,2022-11-12,2022-11-14,59518,US,177.90,1,2
Standard,2022-03-10,2022-04-07,2022-04-11,82806,Canada,312.50,3,4
Economy,2023-07-29,2023-08-06,2023-08-15,03428,US,930.48,1,9
Premium,2023-01-19,2023-02-02,2023-02-06,09704,US,432.46,1,4
Standard,2022-12-31,2023-01-14,2023-01-19,35596,US,360.14,1,5
Economy,2024-11-06,2024-11-19,2024-11-22,12407,,89.26,3,3
Economy,2023-01-14,2023-02-04,2023-02-10,86140,US,643.98,2,6
Economy,2024-08-24,2024-09-04,2024-09-07,31089,US,335.71,2,3
Economy,2022-07-14,2022-08-02,2022-08-08,97343,US,440.18,1,6
Standard,2024-08-10,2024-08-19,2024-08-28,86626,Brazil,1058.14,1,9
Standard,2023-07-03,2023-07-14,2023-07-18,09579,US,327.90,1,4
Economy,2022-12-26,2023-01-05,2023-01-08,50845,,212.96,1,3
Economy,2024-07-02,2024-07-12,2024-07-15,28769,US,239.86,1,3
Economy,2024-08-06,2024-08-15,2024-08-22,83364,US,573.16,1,7
Economy,2023-11-24,2023-12-09,2023-12-11,40070,Japan,182.85,1,2
Premium,2023-07-19,2023-07-31,2023-08-03,39755,US,385.24,1,3
Economy,2022-05-08,2022-05-20,2022-05-22,22394,US,109.71,1,2
Economy,2024-12-26,2025-01-03,2025-01-05,63451,Germany,140.40,2,2
Premium,2024-02-27,2024-03-09,2024-03-11,14526,US,241.10,1,2
Premium,2022-03-09,2022-03-27,2022-03-28,28435,US,118.89,1,1
Standard,2022-12-13,2022-12-28,2023-01-02,38991,US,511.82,1,5
Economy,2024-02-26,2024-03-13,2024-03-16,81245,Canada,416.45,1,3
Standard,2023-11-12,2023-11-28,2023-12-04,80203,US,865.56,5,6
Economy,2022-08-05,2022-08-21,2022-08-26,01090,US,640.09,2,5
Economy,2022-01-28,2022-02-09,2022-02-11,71281,US,243.51,1,2
Economy,2024-05-05,2024-05-21,2024-05-25,99837,US,416.10,3,4
Economy,2024-04-14,2024-04-25,2024-04-29,96117,US,387.18,1,4
Premium,2022-10-18,2022-11-02,2022-11-06,76684,US,331.83,1,4
